Gene,sgRNA,t1_NH4_growth|beta,t1_NH4_growth|z,t1_NH4_growth|p-value,t1_NH4_growth|fdr,t1_NH4_growth|wald-p-value,t1_NH4_growth|wald-fdr,t2_N_stress|beta,t2_N_stress|z,t2_N_stress|p-value,t2_N_stress|fdr,t2_N_stress|wald-p-value,t2_N_stress|wald-fdr,t3_NH4_recovery|beta,t3_NH4_recovery|z,t3_NH4_recovery|p-value,t3_NH4_recovery|fdr,t3_NH4_recovery|wald-p-value,t3_NH4_recovery|wald-fdr,t3_NO3_recovery|beta,t3_NO3_recovery|z,t3_NO3_recovery|p-value,t3_NO3_recovery|fdr,t3_NO3_recovery|wald-p-value,t3_NO3_recovery|wald-fdr,t2_N_stress_vs_t1_NH4_growth_delta_beta,t2_N_stress_vs_t1_NH4_growth_fdr,t3_NH4_recovery_vs_t2_N_stress_delta_beta,t3_NH4_recovery_vs_t2_N_stress_fdr,t3_NH4_recovery_vs_t3_NO3_recovery_delta_beta,t3_NH4_recovery_vs_t3_NO3_recovery_fdr,t3_NO3_recovery_vs_t1_NH4_growth_delta_beta,t3_NO3_recovery_vs_t1_NH4_growth_fdr,t3_NO3_recovery_vs_t2_N_stress_delta_beta,t3_NO3_recovery_vs_t2_N_stress_fdr,t3_NO3_recovery_vs_t3_NH4_recovery_delta_beta,t3_NO3_recovery_vs_t3_NH4_recovery_fdr,Significance_Tier,neg_log_fdr
Phatr3_EG01436,1,-0.0801665,-0.13253,0.51546,0.91589,0.89456,1,-0.047502925,-0.21319,0.73531,0.95763,0.83118,1,-0.192917,-0.67916,0.7768,0.95962,0.49704,0.65104,-1.20046,-5.1635,0.028753,0.43847,2.424e-07,6.6035e-05,0.032663575,0.998475084011586,-0.145414075,0.9971994410052348,1.007543,0.0,-1.1202935,0.012556801449086,-1.152957075,9.809270146595011e-05,-1.007543,0.0,Tier 2 (Lenient),4.008363300435082
